start,end,hour_count
2020-07-04T18:00:00.000Z,2020-07-04T19:00:00.000Z,1979
2020-07-04T19:00:00.000Z,2020-07-04T20:00:00.000Z,1761
2020-07-04T20:00:00.000Z,2020-07-04T21:00:00.000Z,1868
2020-07-04T21:00:00.000Z,2020-07-04T22:00:00.000Z,1878
2020-07-04T22:00:00.000Z,2020-07-04T23:00:00.000Z,1672
2020-07-04T23:00:00.000Z,2020-07-05T00:00:00.000Z,1560
2020-07-05T00:00:00.000Z,2020-07-05T01:00:00.000Z,1450
2020-07-05T01:00:00.000Z,2020-07-05T02:00:00.000Z,1325
2020-07-05T02:00:00.000Z,2020-07-05T03:00:00.000Z,1345
2020-07-05T03:00:00.000Z,2020-07-05T04:00:00.000Z,1217
2020-07-05T04:00:00.000Z,2020-07-05T05:00:00.000Z,1044
2020-07-05T05:00:00.000Z,2020-07-05T06:00:00.000Z,837
2020-07-05T06:00:00.000Z,2020-07-05T07:00:00.000Z,856
2020-07-05T07:00:00.000Z,2020-07-05T08:00:00.000Z,907
2020-07-05T08:00:00.000Z,2020-07-05T09:00:00.000Z,747
2020-07-05T09:00:00.000Z,2020-07-05T10:00:00.000Z,838
2020-07-05T10:00:00.000Z,2020-07-05T11:00:00.000Z,734
2020-07-05T11:00:00.000Z,2020-07-05T12:00:00.000Z,1114
2020-07-05T12:00:00.000Z,2020-07-05T13:00:00.000Z,1303
2020-07-05T13:00:00.000Z,2020-07-05T14:00:00.000Z,1612
2020-07-05T14:00:00.000Z,2020-07-05T15:00:00.000Z,1830
2020-07-05T15:00:00.000Z,2020-07-05T16:00:00.000Z,2215
2020-07-05T16:00:00.000Z,2020-07-05T17:00:00.000Z,2178
2020-07-05T17:00:00.000Z,2020-07-05T18:00:00.000Z,1777
2020-07-05T18:00:00.000Z,2020-07-05T19:00:00.000Z,1775
2020-07-05T19:00:00.000Z,2020-07-05T20:00:00.000Z,1721
2020-07-05T20:00:00.000Z,2020-07-05T21:00:00.000Z,1562
2020-07-05T21:00:00.000Z,2020-07-05T22:00:00.000Z,1534
2020-07-05T22:00:00.000Z,2020-07-05T23:00:00.000Z,1387
2020-07-05T23:00:00.000Z,2020-07-06T00:00:00.000Z,1426
2020-07-06T00:00:00.000Z,2020-07-06T01:00:00.000Z,1425
2020-07-06T01:00:00.000Z,2020-07-06T02:00:00.000Z,1356
2020-07-06T02:00:00.000Z,2020-07-06T03:00:00.000Z,1387
2020-07-06T03:00:00.000Z,2020-07-06T04:00:00.000Z,1157
2020-07-06T04:00:00.000Z,2020-07-06T05:00:00.000Z,1012
2020-07-06T05:00:00.000Z,2020-07-06T06:00:00.000Z,777
2020-07-06T06:00:00.000Z,2020-07-06T07:00:00.000Z,756
2020-07-06T07:00:00.000Z,2020-07-06T08:00:00.000Z,698
2020-07-06T08:00:00.000Z,2020-07-06T09:00:00.000Z,650
2020-07-06T09:00:00.000Z,2020-07-06T10:00:00.000Z,686
2020-07-06T10:00:00.000Z,2020-07-06T11:00:00.000Z,763
2020-07-06T11:00:00.000Z,2020-07-06T12:00:00.000Z,968
2020-07-06T12:00:00.000Z,2020-07-06T13:00:00.000Z,1392
2020-07-06T13:00:00.000Z,2020-07-06T14:00:00.000Z,1624
2020-07-06T14:00:00.000Z,2020-07-06T15:00:00.000Z,1814
2020-07-06T15:00:00.000Z,2020-07-06T16:00:00.000Z,1961
2020-07-06T16:00:00.000Z,2020-07-06T17:00:00.000Z,1759
2020-07-06T17:00:00.000Z,2020-07-06T18:00:00.000Z,1657
2020-07-06T18:00:00.000Z,2020-07-06T19:00:00.000Z,1720
2020-07-06T19:00:00.000Z,2020-07-06T20:00:00.000Z,1520
2020-07-06T20:00:00.000Z,2020-07-06T21:00:00.000Z,1786
2020-07-06T21:00:00.000Z,2020-07-06T22:00:00.000Z,1766
2020-07-06T22:00:00.000Z,2020-07-06T23:00:00.000Z,1632
2020-07-06T23:00:00.000Z,2020-07-07T00:00:00.000Z,1566
2020-07-07T00:00:00.000Z,2020-07-07T01:00:00.000Z,1463
2020-07-07T01:00:00.000Z,2020-07-07T02:00:00.000Z,1445
2020-07-07T02:00:00.000Z,2020-07-07T03:00:00.000Z,1120
2020-07-07T03:00:00.000Z,2020-07-07T04:00:00.000Z,972
2020-07-07T04:00:00.000Z,2020-07-07T05:00:00.000Z,881
2020-07-07T05:00:00.000Z,2020-07-07T06:00:00.000Z,748
2020-07-07T06:00:00.000Z,2020-07-07T07:00:00.000Z,638
2020-07-07T07:00:00.000Z,2020-07-07T08:00:00.000Z,534
2020-07-07T08:00:00.000Z,2020-07-07T09:00:00.000Z,553
2020-07-07T09:00:00.000Z,2020-07-07T10:00:00.000Z,578
2020-07-07T10:00:00.000Z,2020-07-07T11:00:00.000Z,810
2020-07-07T11:00:00.000Z,2020-07-07T12:00:00.000Z,1091
2020-07-07T12:00:00.000Z,2020-07-07T13:00:00.000Z,1302
2020-07-07T13:00:00.000Z,2020-07-07T14:00:00.000Z,1514
2020-07-07T14:00:00.000Z,2020-07-07T15:00:00.000Z,1680
2020-07-07T15:00:00.000Z,2020-07-07T16:00:00.000Z,1860
2020-07-07T16:00:00.000Z,2020-07-07T17:00:00.000Z,1821
2020-07-07T17:00:00.000Z,2020-07-07T18:00:00.000Z,1784
2020-07-07T18:00:00.000Z,2020-07-07T19:00:00.000Z,1639
2020-07-07T19:00:00.000Z,2020-07-07T20:00:00.000Z,1564
2020-07-07T20:00:00.000Z,2020-07-07T21:00:00.000Z,1519
2020-07-07T21:00:00.000Z,2020-07-07T22:00:00.000Z,1386
2020-07-07T22:00:00.000Z,2020-07-07T23:00:00.000Z,1202
2020-07-07T23:00:00.000Z,2020-07-08T00:00:00.000Z,1366
2020-07-08T00:00:00.000Z,2020-07-08T01:00:00.000Z,1408
2020-07-08T01:00:00.000Z,2020-07-08T02:00:00.000Z,1228
2020-07-08T02:00:00.000Z,2020-07-08T03:00:00.000Z,1142
2020-07-08T03:00:00.000Z,2020-07-08T04:00:00.000Z,1121
2020-07-08T04:00:00.000Z,2020-07-08T05:00:00.000Z,785
2020-07-08T05:00:00.000Z,2020-07-08T06:00:00.000Z,732
2020-07-08T06:00:00.000Z,2020-07-08T07:00:00.000Z,635
2020-07-08T07:00:00.000Z,2020-07-08T08:00:00.000Z,449
2020-07-08T08:00:00.000Z,2020-07-08T09:00:00.000Z,436
2020-07-08T09:00:00.000Z,2020-07-08T10:00:00.000Z,570
2020-07-08T10:00:00.000Z,2020-07-08T11:00:00.000Z,1392
2020-07-08T11:00:00.000Z,2020-07-08T12:00:00.000Z,1246
2020-07-08T12:00:00.000Z,2020-07-08T13:00:00.000Z,1277
2020-07-08T13:00:00.000Z,2020-07-08T14:00:00.000Z,1663
2020-07-08T14:00:00.000Z,2020-07-08T15:00:00.000Z,1632
2020-07-08T15:00:00.000Z,2020-07-08T16:00:00.000Z,1704
2020-07-08T16:00:00.000Z,2020-07-08T17:00:00.000Z,1853
2020-07-08T17:00:00.000Z,2020-07-08T18:00:00.000Z,1635
2020-07-08T18:00:00.000Z,2020-07-08T19:00:00.000Z,1535
2020-07-08T19:00:00.000Z,2020-07-08T20:00:00.000Z,1428
2020-07-08T20:00:00.000Z,2020-07-08T21:00:00.000Z,1244
2020-07-08T21:00:00.000Z,2020-07-08T22:00:00.000Z,1271
2020-07-08T22:00:00.000Z,2020-07-08T23:00:00.000Z,1207
2020-07-08T23:00:00.000Z,2020-07-09T00:00:00.000Z,1277
2020-07-09T00:00:00.000Z,2020-07-09T01:00:00.000Z,1553
2020-07-09T01:00:00.000Z,2020-07-09T02:00:00.000Z,1326
2020-07-09T02:00:00.000Z,2020-07-09T03:00:00.000Z,1312
2020-07-09T03:00:00.000Z,2020-07-09T04:00:00.000Z,1161
2020-07-09T04:00:00.000Z,2020-07-09T05:00:00.000Z,972
2020-07-09T05:00:00.000Z,2020-07-09T06:00:00.000Z,763
2020-07-09T06:00:00.000Z,2020-07-09T07:00:00.000Z,673
2020-07-09T07:00:00.000Z,2020-07-09T08:00:00.000Z,661
2020-07-09T08:00:00.000Z,2020-07-09T09:00:00.000Z,715
2020-07-09T09:00:00.000Z,2020-07-09T10:00:00.000Z,589
2020-07-09T10:00:00.000Z,2020-07-09T11:00:00.000Z,640
2020-07-09T11:00:00.000Z,2020-07-09T12:00:00.000Z,907
2020-07-09T12:00:00.000Z,2020-07-09T13:00:00.000Z,1200
2020-07-09T13:00:00.000Z,2020-07-09T14:00:00.000Z,1512
2020-07-09T14:00:00.000Z,2020-07-09T15:00:00.000Z,1419
2020-07-09T15:00:00.000Z,2020-07-09T16:00:00.000Z,1938
2020-07-09T16:00:00.000Z,2020-07-09T17:00:00.000Z,2004
2020-07-09T17:00:00.000Z,2020-07-09T18:00:00.000Z,1903
2020-07-09T18:00:00.000Z,2020-07-09T19:00:00.000Z,1759
2020-07-09T19:00:00.000Z,2020-07-09T20:00:00.000Z,1498
2020-07-09T20:00:00.000Z,2020-07-09T21:00:00.000Z,1657
2020-07-09T21:00:00.000Z,2020-07-09T22:00:00.000Z,1590
2020-07-09T22:00:00.000Z,2020-07-09T23:00:00.000Z,1232
2020-07-09T23:00:00.000Z,2020-07-10T00:00:00.000Z,1188
2020-07-10T00:00:00.000Z,2020-07-10T01:00:00.000Z,1213
2020-07-10T01:00:00.000Z,2020-07-10T02:00:00.000Z,1173
2020-07-10T02:00:00.000Z,2020-07-10T03:00:00.000Z,1052
2020-07-10T03:00:00.000Z,2020-07-10T04:00:00.000Z,818
2020-07-10T04:00:00.000Z,2020-07-10T05:00:00.000Z,782
2020-07-10T05:00:00.000Z,2020-07-10T06:00:00.000Z,622
2020-07-10T06:00:00.000Z,2020-07-10T07:00:00.000Z,564
2020-07-10T07:00:00.000Z,2020-07-10T08:00:00.000Z,681
2020-07-10T08:00:00.000Z,2020-07-10T09:00:00.000Z,590
2020-07-10T09:00:00.000Z,2020-07-10T10:00:00.000Z,553
2020-07-10T10:00:00.000Z,2020-07-10T11:00:00.000Z,644
2020-07-10T11:00:00.000Z,2020-07-10T12:00:00.000Z,868
2020-07-10T12:00:00.000Z,2020-07-10T13:00:00.000Z,994
2020-07-10T13:00:00.000Z,2020-07-10T14:00:00.000Z,1085
2020-07-10T14:00:00.000Z,2020-07-10T15:00:00.000Z,1184
2020-07-10T15:00:00.000Z,2020-07-10T16:00:00.000Z,1272
2020-07-10T16:00:00.000Z,2020-07-10T17:00:00.000Z,1437
2020-07-10T17:00:00.000Z,2020-07-10T18:00:00.000Z,1446
2020-07-10T18:00:00.000Z,2020-07-10T19:00:00.000Z,1327
2020-07-10T19:00:00.000Z,2020-07-10T20:00:00.000Z,1108
2020-07-10T20:00:00.000Z,2020-07-10T21:00:00.000Z,1054
2020-07-10T21:00:00.000Z,2020-07-10T22:00:00.000Z,1005
2020-07-10T22:00:00.000Z,2020-07-10T23:00:00.000Z,1043
2020-07-10T23:00:00.000Z,2020-07-11T00:00:00.000Z,957
2020-07-11T00:00:00.000Z,2020-07-11T01:00:00.000Z,849
2020-07-11T01:00:00.000Z,2020-07-11T02:00:00.000Z,835
2020-07-11T02:00:00.000Z,2020-07-11T03:00:00.000Z,853
2020-07-11T03:00:00.000Z,2020-07-11T04:00:00.000Z,697
2020-07-11T04:00:00.000Z,2020-07-11T05:00:00.000Z,572
2020-07-11T05:00:00.000Z,2020-07-11T06:00:00.000Z,518
2020-07-11T06:00:00.000Z,2020-07-11T07:00:00.000Z,484
2020-07-11T07:00:00.000Z,2020-07-11T08:00:00.000Z,419
2020-07-11T08:00:00.000Z,2020-07-11T09:00:00.000Z,390
2020-07-11T09:00:00.000Z,2020-07-11T10:00:00.000Z,433
2020-07-11T10:00:00.000Z,2020-07-11T11:00:00.000Z,431
2020-07-11T11:00:00.000Z,2020-07-11T12:00:00.000Z,584
2020-07-11T12:00:00.000Z,2020-07-11T13:00:00.000Z,825
2020-07-11T13:00:00.000Z,2020-07-11T14:00:00.000Z,930
2020-07-11T14:00:00.000Z,2020-07-11T15:00:00.000Z,983
2020-07-11T15:00:00.000Z,2020-07-11T16:00:00.000Z,1070
2020-07-11T16:00:00.000Z,2020-07-11T17:00:00.000Z,1079
2020-07-11T17:00:00.000Z,2020-07-11T18:00:00.000Z,1075
2020-07-11T18:00:00.000Z,2020-07-11T19:00:00.000Z,1046
2020-07-11T19:00:00.000Z,2020-07-11T20:00:00.000Z,947
2020-07-11T20:00:00.000Z,2020-07-11T21:00:00.000Z,882
2020-07-11T21:00:00.000Z,2020-07-11T22:00:00.000Z,876
2020-07-11T22:00:00.000Z,2020-07-11T23:00:00.000Z,923
2020-07-11T23:00:00.000Z,2020-07-12T00:00:00.000Z,803
2020-07-12T00:00:00.000Z,2020-07-12T01:00:00.000Z,808
2020-07-12T01:00:00.000Z,2020-07-12T02:00:00.000Z,745
2020-07-12T02:00:00.000Z,2020-07-12T03:00:00.000Z,732
2020-07-12T03:00:00.000Z,2020-07-12T04:00:00.000Z,623
2020-07-12T04:00:00.000Z,2020-07-12T05:00:00.000Z,609
2020-07-12T05:00:00.000Z,2020-07-12T06:00:00.000Z,544
2020-07-12T06:00:00.000Z,2020-07-12T07:00:00.000Z,491
2020-07-12T07:00:00.000Z,2020-07-12T08:00:00.000Z,468
2020-07-12T08:00:00.000Z,2020-07-12T09:00:00.000Z,493
2020-07-12T09:00:00.000Z,2020-07-12T10:00:00.000Z,539
2020-07-12T10:00:00.000Z,2020-07-12T11:00:00.000Z,470
2020-07-12T11:00:00.000Z,2020-07-12T12:00:00.000Z,636
2020-07-12T12:00:00.000Z,2020-07-12T13:00:00.000Z,871
2020-07-12T13:00:00.000Z,2020-07-12T14:00:00.000Z,1128
2020-07-12T14:00:00.000Z,2020-07-12T15:00:00.000Z,1157
2020-07-12T15:00:00.000Z,2020-07-12T16:00:00.000Z,1440
2020-07-12T16:00:00.000Z,2020-07-12T17:00:00.000Z,1634
2020-07-12T17:00:00.000Z,2020-07-12T18:00:00.000Z,1311
2020-07-12T18:00:00.000Z,2020-07-12T19:00:00.000Z,1259
2020-07-12T19:00:00.000Z,2020-07-12T20:00:00.000Z,1195
2020-07-12T20:00:00.000Z,2020-07-12T21:00:00.000Z,1151
2020-07-12T21:00:00.000Z,2020-07-12T22:00:00.000Z,1037
2020-07-12T22:00:00.000Z,2020-07-12T23:00:00.000Z,971
2020-07-12T23:00:00.000Z,2020-07-13T00:00:00.000Z,882
2020-07-13T00:00:00.000Z,2020-07-13T01:00:00.000Z,937
2020-07-13T01:00:00.000Z,2020-07-13T02:00:00.000Z,880
2020-07-13T02:00:00.000Z,2020-07-13T03:00:00.000Z,970
2020-07-13T03:00:00.000Z,2020-07-13T04:00:00.000Z,871
2020-07-13T04:00:00.000Z,2020-07-13T05:00:00.000Z,626
2020-07-13T05:00:00.000Z,2020-07-13T06:00:00.000Z,571
2020-07-13T06:00:00.000Z,2020-07-13T07:00:00.000Z,486
2020-07-13T07:00:00.000Z,2020-07-13T08:00:00.000Z,470
2020-07-13T08:00:00.000Z,2020-07-13T09:00:00.000Z,435
2020-07-13T09:00:00.000Z,2020-07-13T10:00:00.000Z,477
2020-07-13T10:00:00.000Z,2020-07-13T11:00:00.000Z,613
2020-07-13T11:00:00.000Z,2020-07-13T12:00:00.000Z,787
2020-07-13T12:00:00.000Z,2020-07-13T13:00:00.000Z,903
2020-07-13T13:00:00.000Z,2020-07-13T14:00:00.000Z,1017
2020-07-13T14:00:00.000Z,2020-07-13T15:00:00.000Z,1255
2020-07-13T15:00:00.000Z,2020-07-13T16:00:00.000Z,1368
2020-07-13T16:00:00.000Z,2020-07-13T17:00:00.000Z,1416
2020-07-13T17:00:00.000Z,2020-07-13T18:00:00.000Z,1347
2020-07-13T18:00:00.000Z,2020-07-13T19:00:00.000Z,1269
2020-07-13T19:00:00.000Z,2020-07-13T20:00:00.000Z,1224
2020-07-13T20:00:00.000Z,2020-07-13T21:00:00.000Z,1045
2020-07-13T21:00:00.000Z,2020-07-13T22:00:00.000Z,1142
2020-07-13T22:00:00.000Z,2020-07-13T23:00:00.000Z,1151
2020-07-13T23:00:00.000Z,2020-07-14T00:00:00.000Z,1061
2020-07-14T00:00:00.000Z,2020-07-14T01:00:00.000Z,1163
2020-07-14T01:00:00.000Z,2020-07-14T02:00:00.000Z,1108
2020-07-14T02:00:00.000Z,2020-07-14T03:00:00.000Z,819
2020-07-14T03:00:00.000Z,2020-07-14T04:00:00.000Z,722
2020-07-14T04:00:00.000Z,2020-07-14T05:00:00.000Z,593
2020-07-14T05:00:00.000Z,2020-07-14T06:00:00.000Z,453
2020-07-14T06:00:00.000Z,2020-07-14T07:00:00.000Z,447
2020-07-14T07:00:00.000Z,2020-07-14T08:00:00.000Z,444
2020-07-14T08:00:00.000Z,2020-07-14T09:00:00.000Z,412
2020-07-14T09:00:00.000Z,2020-07-14T10:00:00.000Z,360
2020-07-14T10:00:00.000Z,2020-07-14T11:00:00.000Z,507
2020-07-14T11:00:00.000Z,2020-07-14T12:00:00.000Z,652
2020-07-14T12:00:00.000Z,2020-07-14T13:00:00.000Z,905
2020-07-14T13:00:00.000Z,2020-07-14T14:00:00.000Z,1009
2020-07-14T14:00:00.000Z,2020-07-14T15:00:00.000Z,1129
2020-07-14T15:00:00.000Z,2020-07-14T16:00:00.000Z,1277
2020-07-14T16:00:00.000Z,2020-07-14T17:00:00.000Z,1307
2020-07-14T17:00:00.000Z,2020-07-14T18:00:00.000Z,1270
2020-07-14T18:00:00.000Z,2020-07-14T19:00:00.000Z,1173
2020-07-14T19:00:00.000Z,2020-07-14T20:00:00.000Z,1043
2020-07-14T20:00:00.000Z,2020-07-14T21:00:00.000Z,1193
2020-07-14T21:00:00.000Z,2020-07-14T22:00:00.000Z,1055
2020-07-14T22:00:00.000Z,2020-07-14T23:00:00.000Z,979
2020-07-14T23:00:00.000Z,2020-07-15T00:00:00.000Z,864
2020-07-15T00:00:00.000Z,2020-07-15T01:00:00.000Z,828
2020-07-15T01:00:00.000Z,2020-07-15T02:00:00.000Z,834
2020-07-15T02:00:00.000Z,2020-07-15T03:00:00.000Z,897
2020-07-15T03:00:00.000Z,2020-07-15T04:00:00.000Z,862
2020-07-15T04:00:00.000Z,2020-07-15T05:00:00.000Z,667
2020-07-15T05:00:00.000Z,2020-07-15T06:00:00.000Z,546
2020-07-15T06:00:00.000Z,2020-07-15T07:00:00.000Z,489
2020-07-15T07:00:00.000Z,2020-07-15T08:00:00.000Z,668
2020-07-15T08:00:00.000Z,2020-07-15T09:00:00.000Z,729
2020-07-15T09:00:00.000Z,2020-07-15T10:00:00.000Z,586
2020-07-15T10:00:00.000Z,2020-07-15T11:00:00.000Z,689
2020-07-15T11:00:00.000Z,2020-07-15T12:00:00.000Z,706
2020-07-15T12:00:00.000Z,2020-07-15T13:00:00.000Z,1035
2020-07-15T13:00:00.000Z,2020-07-15T14:00:00.000Z,1141
2020-07-15T14:00:00.000Z,2020-07-15T15:00:00.000Z,1214
2020-07-15T15:00:00.000Z,2020-07-15T16:00:00.000Z,1320
2020-07-15T16:00:00.000Z,2020-07-15T17:00:00.000Z,1461
2020-07-15T17:00:00.000Z,2020-07-15T18:00:00.000Z,1650
2020-07-15T18:00:00.000Z,2020-07-15T19:00:00.000Z,1390
2020-07-15T19:00:00.000Z,2020-07-15T20:00:00.000Z,1299
2020-07-15T20:00:00.000Z,2020-07-15T21:00:00.000Z,1197
2020-07-15T21:00:00.000Z,2020-07-15T22:00:00.000Z,1148
2020-07-15T22:00:00.000Z,2020-07-15T23:00:00.000Z,973
2020-07-15T23:00:00.000Z,2020-07-16T00:00:00.000Z,818
2020-07-16T00:00:00.000Z,2020-07-16T01:00:00.000Z,892
2020-07-16T01:00:00.000Z,2020-07-16T02:00:00.000Z,854
2020-07-16T02:00:00.000Z,2020-07-16T03:00:00.000Z,754
2020-07-16T03:00:00.000Z,2020-07-16T04:00:00.000Z,693
2020-07-16T04:00:00.000Z,2020-07-16T05:00:00.000Z,665
2020-07-16T05:00:00.000Z,2020-07-16T06:00:00.000Z,581
2020-07-16T06:00:00.000Z,2020-07-16T07:00:00.000Z,626
2020-07-16T07:00:00.000Z,2020-07-16T08:00:00.000Z,607
2020-07-16T08:00:00.000Z,2020-07-16T09:00:00.000Z,583
2020-07-16T09:00:00.000Z,2020-07-16T10:00:00.000Z,526
2020-07-16T10:00:00.000Z,2020-07-16T11:00:00.000Z,603
2020-07-16T11:00:00.000Z,2020-07-16T12:00:00.000Z,800
2020-07-16T12:00:00.000Z,2020-07-16T13:00:00.000Z,883
2020-07-16T13:00:00.000Z,2020-07-16T14:00:00.000Z,1199
2020-07-16T14:00:00.000Z,2020-07-16T15:00:00.000Z,1207
2020-07-16T15:00:00.000Z,2020-07-16T16:00:00.000Z,1204
2020-07-16T16:00:00.000Z,2020-07-16T17:00:00.000Z,1160
2020-07-16T17:00:00.000Z,2020-07-16T18:00:00.000Z,1222
2020-07-16T18:00:00.000Z,2020-07-16T19:00:00.000Z,1150
2020-07-16T19:00:00.000Z,2020-07-16T20:00:00.000Z,1147
2020-07-16T20:00:00.000Z,2020-07-16T21:00:00.000Z,1208
2020-07-16T21:00:00.000Z,2020-07-16T22:00:00.000Z,1045
2020-07-16T22:00:00.000Z,2020-07-16T23:00:00.000Z,934
2020-07-16T23:00:00.000Z,2020-07-17T00:00:00.000Z,871
2020-07-17T00:00:00.000Z,2020-07-17T01:00:00.000Z,768
2020-07-17T01:00:00.000Z,2020-07-17T02:00:00.000Z,771
2020-07-17T02:00:00.000Z,2020-07-17T03:00:00.000Z,617
2020-07-17T03:00:00.000Z,2020-07-17T04:00:00.000Z,653
2020-07-17T04:00:00.000Z,2020-07-17T05:00:00.000Z,670
2020-07-17T05:00:00.000Z,2020-07-17T06:00:00.000Z,525
2020-07-17T06:00:00.000Z,2020-07-17T07:00:00.000Z,529
2020-07-17T07:00:00.000Z,2020-07-17T08:00:00.000Z,561
2020-07-17T08:00:00.000Z,2020-07-17T09:00:00.000Z,505
2020-07-17T09:00:00.000Z,2020-07-17T10:00:00.000Z,433
2020-07-17T10:00:00.000Z,2020-07-17T11:00:00.000Z,533
2020-07-17T11:00:00.000Z,2020-07-17T12:00:00.000Z,729
2020-07-17T12:00:00.000Z,2020-07-17T13:00:00.000Z,998
2020-07-17T13:00:00.000Z,2020-07-17T14:00:00.000Z,1038
2020-07-17T14:00:00.000Z,2020-07-17T15:00:00.000Z,1151
2020-07-17T15:00:00.000Z,2020-07-17T16:00:00.000Z,1233
2020-07-17T16:00:00.000Z,2020-07-17T17:00:00.000Z,1411
2020-07-17T17:00:00.000Z,2020-07-17T18:00:00.000Z,1456
2020-07-17T18:00:00.000Z,2020-07-17T19:00:00.000Z,1300
2020-07-17T19:00:00.000Z,2020-07-17T20:00:00.000Z,1176
2020-07-17T20:00:00.000Z,2020-07-17T21:00:00.000Z,1090
2020-07-17T21:00:00.000Z,2020-07-17T22:00:00.000Z,1047
2020-07-17T22:00:00.000Z,2020-07-17T23:00:00.000Z,1002
2020-07-17T23:00:00.000Z,2020-07-18T00:00:00.000Z,924
2020-07-18T00:00:00.000Z,2020-07-18T01:00:00.000Z,912
2020-07-18T01:00:00.000Z,2020-07-18T02:00:00.000Z,851
2020-07-18T02:00:00.000Z,2020-07-18T03:00:00.000Z,862
2020-07-18T03:00:00.000Z,2020-07-18T04:00:00.000Z,1005
2020-07-18T04:00:00.000Z,2020-07-18T05:00:00.000Z,1146
2020-07-18T05:00:00.000Z,2020-07-18T06:00:00.000Z,763
2020-07-18T06:00:00.000Z,2020-07-18T07:00:00.000Z,675
2020-07-18T07:00:00.000Z,2020-07-18T08:00:00.000Z,552
2020-07-18T08:00:00.000Z,2020-07-18T09:00:00.000Z,600
2020-07-18T09:00:00.000Z,2020-07-18T10:00:00.000Z,510
2020-07-18T10:00:00.000Z,2020-07-18T11:00:00.000Z,546
2020-07-18T11:00:00.000Z,2020-07-18T12:00:00.000Z,712
2020-07-18T12:00:00.000Z,2020-07-18T13:00:00.000Z,962
2020-07-18T13:00:00.000Z,2020-07-18T14:00:00.000Z,1132
2020-07-18T14:00:00.000Z,2020-07-18T15:00:00.000Z,1207
2020-07-18T15:00:00.000Z,2020-07-18T16:00:00.000Z,1283
2020-07-18T16:00:00.000Z,2020-07-18T17:00:00.000Z,1321
2020-07-18T17:00:00.000Z,2020-07-18T18:00:00.000Z,1223
2020-07-18T18:00:00.000Z,2020-07-18T19:00:00.000Z,1254
2020-07-18T19:00:00.000Z,2020-07-18T20:00:00.000Z,1033
2020-07-18T20:00:00.000Z,2020-07-18T21:00:00.000Z,1083
2020-07-18T21:00:00.000Z,2020-07-18T22:00:00.000Z,933
2020-07-18T22:00:00.000Z,2020-07-18T23:00:00.000Z,1020
2020-07-18T23:00:00.000Z,2020-07-19T00:00:00.000Z,956
2020-07-19T00:00:00.000Z,2020-07-19T01:00:00.000Z,940
2020-07-19T01:00:00.000Z,2020-07-19T02:00:00.000Z,813
2020-07-19T02:00:00.000Z,2020-07-19T03:00:00.000Z,739
2020-07-19T03:00:00.000Z,2020-07-19T04:00:00.000Z,668
2020-07-19T04:00:00.000Z,2020-07-19T05:00:00.000Z,598
2020-07-19T05:00:00.000Z,2020-07-19T06:00:00.000Z,593
2020-07-19T06:00:00.000Z,2020-07-19T07:00:00.000Z,603
2020-07-19T07:00:00.000Z,2020-07-19T08:00:00.000Z,576
2020-07-19T08:00:00.000Z,2020-07-19T09:00:00.000Z,565
2020-07-19T09:00:00.000Z,2020-07-19T10:00:00.000Z,478
2020-07-19T10:00:00.000Z,2020-07-19T11:00:00.000Z,549
2020-07-19T11:00:00.000Z,2020-07-19T12:00:00.000Z,746
2020-07-19T12:00:00.000Z,2020-07-19T13:00:00.000Z,819
2020-07-19T13:00:00.000Z,2020-07-19T14:00:00.000Z,972
2020-07-19T14:00:00.000Z,2020-07-19T15:00:00.000Z,937
2020-07-19T15:00:00.000Z,2020-07-19T16:00:00.000Z,1040
2020-07-19T16:00:00.000Z,2020-07-19T17:00:00.000Z,1004
2020-07-19T17:00:00.000Z,2020-07-19T18:00:00.000Z,924
2020-07-19T18:00:00.000Z,2020-07-19T19:00:00.000Z,997
2020-07-19T19:00:00.000Z,2020-07-19T20:00:00.000Z,988
2020-07-19T20:00:00.000Z,2020-07-19T21:00:00.000Z,954
2020-07-19T21:00:00.000Z,2020-07-19T22:00:00.000Z,1002
2020-07-19T22:00:00.000Z,2020-07-19T23:00:00.000Z,814
2020-07-19T23:00:00.000Z,2020-07-20T00:00:00.000Z,713
2020-07-20T00:00:00.000Z,2020-07-20T01:00:00.000Z,767
2020-07-20T01:00:00.000Z,2020-07-20T02:00:00.000Z,691
2020-07-20T02:00:00.000Z,2020-07-20T03:00:00.000Z,633
2020-07-20T03:00:00.000Z,2020-07-20T04:00:00.000Z,584
2020-07-20T04:00:00.000Z,2020-07-20T05:00:00.000Z,587
2020-07-20T05:00:00.000Z,2020-07-20T06:00:00.000Z,526
2020-07-20T06:00:00.000Z,2020-07-20T07:00:00.000Z,568
2020-07-20T07:00:00.000Z,2020-07-20T08:00:00.000Z,531
2020-07-20T08:00:00.000Z,2020-07-20T09:00:00.000Z,584
2020-07-20T09:00:00.000Z,2020-07-20T10:00:00.000Z,410
2020-07-20T10:00:00.000Z,2020-07-20T11:00:00.000Z,517
2020-07-20T11:00:00.000Z,2020-07-20T12:00:00.000Z,644
2020-07-20T12:00:00.000Z,2020-07-20T13:00:00.000Z,871
2020-07-20T13:00:00.000Z,2020-07-20T14:00:00.000Z,935
2020-07-20T14:00:00.000Z,2020-07-20T15:00:00.000Z,1123
2020-07-20T15:00:00.000Z,2020-07-20T16:00:00.000Z,1266
2020-07-20T16:00:00.000Z,2020-07-20T17:00:00.000Z,1139
